time_s,rx_m,ry_m,rz_m,rtheta_x_rad,rtheta_y_rad,rtheta_z_rad,nis
5.104104756999999992e+00,-4.650474504858462255e-05,-1.778445116411633831e-05,7.426179130295366276e-05,-2.753487415859439324e-04,-1.367524809699662415e-04,1.367656326569735852e-05,8.552324530831774407e-02
5.109889983999999608e+00,-1.113069787819082057e-05,1.646140084349961841e-05,4.714127982792439692e-05,-2.619334399415039634e-04,-1.286140232621859182e-04,1.246174422573595926e-05,7.674634348259645744e-02
5.114277838999999659e+00,1.135949981890052585e-05,3.832063736761495698e-05,2.840904904025803868e-05,-2.484906489020514780e-04,-1.211078882821727974e-04,9.395085995984278721e-06,6.887209431907838353e-02
5.120037554999999685e+00,3.581482364580293454e-05,6.439996924977736681e-05,8.027696555013182078e-06,-2.350810686840879796e-04,-1.136822726170182070e-04,6.953348720056205406e-06,6.165726669054702458e-02
5.123975277000000439e+00,4.928689788600768007e-05,7.600912409764376543e-05,-4.285339889519013123e-06,-2.231052669930712329e-04,-1.079032211991590737e-04,5.815579208947610300e-06,5.582672695472302993e-02
5.129906176999999623e+00,7.203285611794355003e-05,9.641422603874974517e-05,-2.077822682779954105e-05,-2.134768549456205790e-04,-1.014855680524914469e-04,2.624630862004148524e-06,5.119427615636393952e-02
5.134080170999999915e+00,8.355829122477960447e-05,1.042300060944932605e-04,-3.001849670497894196e-05,-2.036314609350612129e-04,-9.719506345974754152e-05,1.053504766995457771e-06,4.707277669960807653e-02
5.140053986999999935e+00,1.014571746882405451e-04,1.200574189783448764e-04,-4.288311949637337028e-05,-1.938399137546735550e-04,-9.194443683152514815e-05,-1.406071110968552734e-06,4.319840820030897838e-02
5.144101857999999972e+00,1.058711684740112208e-04,1.236862758814752383e-04,-4.756473172089301787e-05,-1.853165010974835070e-04,-8.633815976850242276e-05,-2.194073851001414967e-06,3.951538852647841493e-02
5.149907350000000328e+00,1.159277759280440828e-04,1.345629799425450412e-04,-5.652357225155620057e-05,-1.765982087370282646e-04,-8.198740204268890799e-05,-3.466037141331602690e-06,3.643540198800421931e-02
5.154300451000000116e+00,1.173966134780466547e-04,1.366796892081599546e-04,-6.092292286953224223e-05,-1.691081880269681081e-04,-7.718687804976759467e-05,-4.795696510878639910e-06,3.350886663673847271e-02
5.159688233999999873e+00,1.226474081970681945e-04,1.434146758589015247e-04,-6.712745115029002813e-05,-1.628032482336970726e-04,-7.336175257446687404e-05,-7.075645531389124985e-06,3.139169411231779866e-02
5.164178133000000059e+00,1.243596216212138061e-04,1.443443435446278844e-04,-6.980021928660110064e-05,-1.561457102391736293e-04,-6.842965587959915841e-05,-7.002831075174946465e-06,2.887840932450701226e-02
5.169904947000000028e+00,3.535725809910433837e-04,-6.106333501106099571e-04,2.121486189663093075e-04,-5.363953287719292265e-04,8.513060519382820417e-05,-3.872489914583536653e-05,2.933672667767937559e-01
5.174051285000000000e+00,3.312144908504451729e-04,-5.348185096131462257e-04,1.812812469064199392e-04,-5.159009328563222627e-04,8.359442148050843960e-05,-3.935736776283121127e-05,2.675097631667028852e-01
5.179910898000000152e+00,3.189897295449578563e-04,-4.642223617560663207e-04,1.515262438085990954e-04,-4.945130939000401144e-04,7.975607271697812315e-05,-4.037986447487874664e-05,2.426046457251094524e-01
5.184155463999999824e+00,2.986579324666602253e-04,-4.020241425109760680e-04,1.259691319203748786e-04,-4.762391046055624850e-04,7.692753682569581134e-05,-4.014684950874280843e-05,2.221633863138235410e-01
5.189897059999999840e+00,2.855283646184016144e-04,-3.429486670160492023e-04,1.012274295243576622e-04,-4.561656052003289458e-04,7.646540415881652856e-05,-3.900510755145458931e-05,2.022266904748280525e-01
5.194101810000000263e+00,2.673756872754451397e-04,-2.938725162498524723e-04,8.163109912598474210e-05,-4.383977280913816570e-04,7.377746406684526301e-05,-3.966568931437720533e-05,1.852821100448466263e-01
5.199958801000000186e+00,2.573028891375110649e-04,-2.433376495068646783e-04,6.081353382659474699e-05,-4.208979476196717429e-04,7.214347867365022710e-05,-4.043883540755410273e-05,1.698370744320078229e-01
5.204135178999999667e+00,2.415702311280090719e-04,-2.023298087422756297e-04,4.480567228948035413e-05,-4.049390431411621313e-04,7.034788743398219817e-05,-3.915350697455980208e-05,1.562995106588751792e-01
5.209891318999999577e+00,2.301901898342159636e-04,-1.594045930846423043e-04,2.741250658775361282e-05,-3.884325992339369093e-04,6.796695109897016296e-05,-4.076392552407532340e-05,1.433103941235628898e-01
5.214114903999999662e+00,2.155677049937541889e-04,-1.260575712514686031e-04,1.496988629221505940e-05,-3.740903077371209333e-04,6.520126906951820018e-05,-3.989948875176961172e-05,1.322824405292854499e-01
5.219910145000000057e+00,2.045534629877693300e-04,-8.901247383534538482e-05,-1.013106793500487268e-07,-3.572977054662203984e-04,6.320989191219092429e-05,-3.912716825612414157e-05,1.204568804764433315e-01
5.223978041999999711e+00,1.906922904748864500e-04,-6.245580012480267396e-05,-1.008110127133279160e-05,-3.445329814202907799e-04,6.136724935794311809e-05,-3.906600505756062066e-05,1.118471921904284905e-01
5.229895830000000245e+00,1.805535273695837301e-04,-3.036613676217492230e-05,-2.317729619206575914e-05,-3.297095706047391012e-04,6.062021725667779594e-05,-4.026559218817229367e-05,1.028138969440242495e-01
5.234162330000000196e+00,1.680246481548259424e-04,-7.955178177095068026e-06,-3.079837872588513797e-05,-3.156320674176377595e-04,5.854440167442827731e-05,-4.031075087369751420e-05,9.436675469613725609e-02
5.239918470000000106e+00,1.592368852437828913e-04,2.005568357330358986e-05,-4.152763487408513143e-05,-3.014067507141750084e-04,5.669795884786599742e-05,-4.061898537772412848e-05,8.642953584563106695e-02
5.244012832000000124e+00,1.485405161361173093e-04,3.687108314696929678e-05,-4.762417911467146242e-05,-2.896560815416847606e-04,5.474677669376793609e-05,-4.003244868581685241e-05,7.999879184272791488e-02
5.249903917000000142e+00,1.399151461568479138e-04,5.967987669328045364e-05,-5.645147294232929353e-05,-2.756683182944882232e-04,5.390339875420497770e-05,-3.974359433256557944e-05,7.306940227263432341e-02
5.254540682000000018e+00,1.300896090996855187e-04,7.596077602396028583e-05,-6.249064272695684097e-05,-2.633940767671550439e-04,5.241342878958023244e-05,-3.960596797085569597e-05,6.716854891606946487e-02
5.260030268999999592e+00,1.190520178993813294e-04,9.346776379842366977e-05,-6.867588703321231974e-05,-2.523797163883082168e-04,5.054029052065267438e-05,-3.881861130932917977e-05,6.199559772484741771e-02
5.264025688000000258e+00,1.083258655231403994e-04,1.024649472667026051e-04,-7.089684593573550297e-05,-2.403031762783412956e-04,5.022920778202496014e-05,-3.923137399100031631e-05,5.685404165996249537e-02
5.269892214999999602e+00,5.887579735941372502e-04,1.451905215461474913e-03,-1.238134650257276086e-03,7.860612921108968941e-04,-1.046699980942566814e-04,2.602916602690516783e-04,9.023715345030757229e-01
5.274187325999999842e+00,5.444664587731977770e-04,1.366416751027589582e-03,-1.150748370187263704e-03,7.620872746873172138e-04,-1.003329645640341688e-04,2.500810291450409066e-04,8.285644359968949990e-01
5.279905080999999889e+00,5.054634843167839925e-04,1.296770750020916074e-03,-1.078053437208357883e-03,7.394100370143258730e-04,-9.404667178095363290e-05,2.386268622327747911e-04,7.634664106673381134e-01
5.284081459000000258e+00,4.656177346226298558e-04,1.214493406314104407e-03,-9.975286150801614127e-04,7.176506887249367974e-04,-9.034297980212578258e-05,2.278773366827239371e-04,7.009938890733800054e-01
5.289900778999999886e+00,4.291827740430060809e-04,1.147449471635173662e-03,-9.282319522287106606e-04,6.958666068120849093e-04,-8.557149315432030219e-05,2.176230348482817174e-04,6.449617762013828415e-01
5.294245004000000421e+00,3.918088711415924560e-04,1.070005237670451637e-03,-8.548117560377077248e-04,6.754982758755004660e-04,-8.288919010147422026e-05,2.094161359634167427e-04,5.932650313968756972e-01
5.299911021999999861e+00,3.562042073966958933e-04,1.002493523142824333e-03,-7.882175508759992413e-04,6.549382019788034569e-04,-7.924376513294003829e-05,1.987599790113038143e-04,5.443678427811724507e-01
5.303889036000000168e+00,3.208062848308219916e-04,9.290003965393839325e-04,-7.192133568101255134e-04,6.350435435512131110e-04,-7.369660798738681578e-05,1.900820863469849012e-04,4.987465479689046632e-01
5.309899091000000126e+00,2.869948269769613536e-04,8.653138616974177799e-04,-6.566029794797490979e-04,6.153924952807482505e-04,-7.056250575446286564e-05,1.794323779763107719e-04,4.567243029214347327e-01
5.314091443999999775e+00,2.548042263704050278e-04,7.970959227369921185e-04,-5.944784075248617933e-04,5.963060673760009435e-04,-6.660358214706017083e-05,1.720596745300914101e-04,4.188116321264983011e-01
5.319887637999999974e+00,2.240736949468864758e-04,7.340416419821284288e-04,-5.355852179087048498e-04,5.758008778285723201e-04,-6.302361885730811426e-05,1.627056984457538101e-04,3.813669311043618726e-01
5.324168681999999819e+00,1.969371200359467874e-04,6.714537065769451973e-04,-4.793576440382842085e-04,5.586570850291924014e-04,-6.020289611218288152e-05,1.546839524884762709e-04,3.505127288235226901e-01
5.329738855000000441e+00,1.661977128687847083e-04,6.106005959460487909e-04,-4.244282275722233502e-04,5.401743734806911798e-04,-5.598262731289299713e-05,1.446312606936383800e-04,3.191961184838832954e-01
5.333995104000000431e+00,1.406667267249989833e-04,5.530479415207911059e-04,-3.741013079669851943e-04,5.221273726204042013e-04,-5.347482622760329200e-05,1.370142883444083813e-04,2.920087577098079978e-01
5.339904545999999641e+00,1.103262415934596480e-04,4.955034627831932798e-04,-3.206988590353709520e-04,5.032418104511581988e-04,-5.097499543860982012e-05,1.304400171550538579e-04,2.656101101585385260e-01
5.343934535999999902e+00,8.765547594973086692e-05,4.426925320358005705e-04,-2.763792108369505368e-04,4.876378683323399714e-04,-4.769007732144202706e-05,1.227021144899319717e-04,2.441732025820718133e-01
5.349887132000000101e+00,6.236424594447103481e-05,3.872628770273164184e-04,-2.274810894684654861e-04,4.702429538499606609e-04,-4.403423590665975202e-05,1.152233822176676226e-04,2.221504804379342557e-01
5.354285478000000431e+00,4.370497435299963707e-05,3.387999166506415472e-04,-1.880293765307520376e-04,4.527944826610536097e-04,-4.079393482655109651e-05,1.075387090874321220e-04,2.023352843550833002e-01
5.359898805000000266e+00,2.183199944017985561e-05,2.870354937130528000e-04,-1.442406508290689296e-04,4.373074463454458527e-04,-3.811458509180145276e-05,1.006474058024050259e-04,1.852109729531510318e-01
5.364117622000000196e+00,5.130935891554250228e-06,2.437204910113784789e-04,-1.098571635149260886e-04,4.209315969680091905e-04,-3.581870321856455108e-05,9.466620751814039869e-05,1.694097513498365737e-01
5.369897604000000157e+00,-1.230197398151691886e-03,-3.031540197320839458e-04,2.975050186482556744e-04,-3.005553049782021279e-04,-1.154553332843595814e-04,6.360073585988018684e-04,7.154494938498361378e-01
5.374092817000000188e+00,-1.160217356923383923e-03,-3.058131684600794847e-04,3.027543606583240829e-04,-2.919708789107087099e-04,-1.104203976218431151e-04,6.089743022155802259e-04,6.566588794037332422e-01
5.380015611000000142e+00,-1.111189471945330312e-03,-3.198511301162471065e-04,3.217139493976919201e-04,-2.841468493066889823e-04,-1.028947242885716449e-04,5.811695870034906067e-04,6.031093422571125462e-01
5.384047030999999706e+00,-1.041951280339741166e-03,-3.207096865493926086e-04,3.221567242357812472e-04,-2.757600718546102093e-04,-9.928615060159095597e-05,5.548188898256118480e-04,5.507808705805825600e-01
5.389889716999999969e+00,-9.896203403149247610e-04,-3.328719609066756180e-04,3.362582438554938269e-04,-2.679985265565797289e-04,-9.389237918895696876e-05,5.291661577721056779e-04,5.048510006099610203e-01
5.394229173000000266e+00,-9.271128956304984861e-04,-3.334515874167370136e-04,3.372271416985893333e-04,-2.598792991638490990e-04,-8.921671388953034327e-05,5.043664015091814954e-04,4.600309686279318022e-01
5.399894714000000207e+00,-8.780737697753043108e-04,-3.441679801798689514e-04,3.471479926316712109e-04,-2.531931111566206104e-04,-8.345846066304053637e-05,4.807587914837500886e-04,4.215750837919568506e-01
5.404072283999999726e+00,-8.215785137663644128e-04,-3.422411177445260078e-04,3.456134266661562218e-04,-2.443371366929262536e-04,-7.785556558690172747e-05,4.580521769037849945e-04,3.833952851905290116e-01
5.409898281000000253e+00,-7.777437506456081825e-04,-3.509697906128733669e-04,3.571883597123098886e-04,-2.376370084643907163e-04,-7.307162667005064212e-05,4.336707357767103244e-04,3.486950032831885871e-01
5.414106368999999752e+00,-7.263332279001926545e-04,-3.478644397460275983e-04,3.539435221110798571e-04,-2.297262818097612117e-04,-7.033874304147806730e-05,4.140483506588312672e-04,3.187148176889961215e-01
5.419976711000000336e+00,-6.817084742310559539e-04,-3.570974582818176729e-04,3.614249740451873361e-04,-2.223629156420804231e-04,-6.495160792356529712e-05,3.907702173963805477e-04,2.879712823554830825e-01
5.424100160000000059e+00,-6.323229198336305368e-04,-3.521821772829291514e-04,3.559240801361222145e-04,-2.162149703071138997e-04,-6.199422370003923556e-05,3.725216840690237638e-04,2.628821737283912885e-01
5.429897308000000145e+00,-5.886921493006647479e-04,-3.591329546306885889e-04,3.627799789615868478e-04,-2.102344383064468894e-04,-5.631549331511720246e-05,3.499520609918836895e-04,2.364638489504307106e-01
5.434325695000000067e+00,-5.459519360209294167e-04,-3.563227069221380772e-04,3.593612408359534924e-04,-2.022633785664406986e-04,-5.292891848632893701e-05,3.325296717339759254e-04,2.147315755223809242e-01
5.439697981000000127e+00,-5.093217178043195348e-04,-3.591190064331055420e-04,3.612725332880362822e-04,-1.963313467762032400e-04,-4.976946262207116882e-05,3.129512916915902130e-04,1.941029801834546209e-01
5.444156407999999558e+00,-4.716869171773876643e-04,-3.541593447919134940e-04,3.579245255482177077e-04,-1.896028604260871823e-04,-4.633687010281037030e-05,2.960571382808292393e-04,1.757296188445927054e-01
5.449899195999999613e+00,-4.361880517747360880e-04,-3.579554369785471757e-04,3.617838705556233186e-04,-1.847349339282414204e-04,-4.137493869808010945e-05,2.770848018228285435e-04,1.581943757347024360e-01
5.454186916000000274e+00,-3.990703361769591673e-04,-3.522280248138137670e-04,3.545639870283587985e-04,-1.784298019689315254e-04,-3.948221744459108639e-05,2.617872722583699076e-04,1.430122342219837805e-01
5.459936380000000256e+00,-3.613515533214045269e-04,-3.556924300556693619e-04,3.560862769190053373e-04,-1.722096781715912758e-04,-3.420960911350041917e-05,2.434160353100337209e-04,1.273022323887428586e-01
5.464213847999999984e+00,-3.283093099016353225e-04,-3.497345968708730213e-04,3.481221339140519108e-04,-1.657340461945857636e-04,-3.244072675064595828e-05,2.288627496716521810e-04,1.144867554265101700e-01
5.469925879999999907e+00,-7.700129365311733989e-04,-1.300843781099649682e-03,6.462529726772433744e-04,6.686444733562684926e-04,-2.855123976656900094e-04,-8.492425866603592604e-05,6.577063922565498100e-01
5.473968981999999706e+00,-7.187907277953374183e-04,-1.232068270941895013e-03,6.224432272503507835e-04,6.465351849688734994e-04,-2.752994734368841056e-04,-8.686018720600353904e-05,6.088616548853728050e-01
5.479894160999999819e+00,-6.758151058050059987e-04,-1.185134208473942116e-03,6.120286681173241899e-04,6.270842593762851816e-04,-2.628524642089542047e-04,-9.349984463749637202e-05,5.691137102185001018e-01
5.484159230999999579e+00,-6.272659437262222831e-04,-1.123526889440068163e-03,5.890940494839465302e-04,6.068858827617684562e-04,-2.533094228355435530e-04,-9.556113174181801826e-05,5.277431438446059664e-01
5.489894150999999667e+00,-5.807948318916223568e-04,-1.076742304349117413e-03,5.748625775101722651e-04,5.869095278165088574e-04,-2.424739681968916859e-04,-1.007913271578582089e-04,4.908393288302433377e-01
5.494056462999999724e+00,-5.340750544704040564e-04,-1.019429704684627139e-03,5.519173800279256539e-04,5.663998478944919047e-04,-2.312894580823778305e-04,-1.039762612007508972e-04,4.526638504904100802e-01
5.499883890000000441e+00,-4.889536607055149087e-04,-9.764583105198957474e-04,5.394834243617396483e-04,5.486576982102218730e-04,-2.214334499930011328e-04,-1.083416434227854543e-04,4.221317980537109826e-01
5.504379034000000281e+00,-4.480216442148375611e-04,-9.250324679608082357e-04,5.196901886224793501e-04,5.290958841671357079e-04,-2.123340039438634686e-04,-1.102664692752501467e-04,3.900370874417565803e-01
5.509901046000000413e+00,-4.103248487050768084e-04,-8.833372751342969537e-04,5.055121052729531772e-04,5.116427048072727437e-04,-2.025082930304515541e-04,-1.138888952536923100e-04,3.628142607463546998e-01
5.513988256000000199e+00,-3.729854688349267672e-04,-8.337660263157582741e-04,4.851255636154584369e-04,4.947663854750318849e-04,-1.931476893048756423e-04,-1.150897657878564623e-04,3.358261089307741365e-01
5.519896029999999953e+00,-3.340306607756311774e-04,-7.958551618001841882e-04,4.724404128788346063e-04,4.765061394047897625e-04,-1.838711042781695701e-04,-1.196079973122874367e-04,3.112195303634636701e-01
5.524183511000000379e+00,-2.986507423817161277e-04,-7.513510698201227023e-04,4.526518951516317335e-04,4.597177458647579260e-04,-1.758882518142380750e-04,-1.209115566175050256e-04,2.878726416489477691e-01
5.529956817000000413e+00,-2.587307011754861469e-04,-7.150940023798527112e-04,4.395043336505206899e-04,4.426959672799458674e-04,-1.669625625748055525e-04,-1.256062512595059345e-04,2.668619590399600172e-01
5.533992052000000328e+00,-2.275224993912808996e-04,-6.740063921964432880e-04,4.207670192541259138e-04,4.274663994735978536e-04,-1.577297566128592322e-04,-1.264911095342373447e-04,2.467607967942688774e-01
5.539906978000000315e+00,-1.964963248686397990e-04,-6.411156965230695171e-04,4.098682545883233774e-04,4.120291818255589038e-04,-1.495202157900472537e-04,-1.289786584269741543e-04,2.292644022350440181e-01
5.544118403999999778e+00,-1.704178596815195124e-04,-6.031723463276079944e-04,3.919363179395382590e-04,3.973967744687911829e-04,-1.419028717621430887e-04,-1.304651592828706848e-04,2.125311785323484304e-01
5.549898147000000392e+00,-1.409572978399269150e-04,-5.705817703389182149e-04,3.812315785729786938e-04,3.806422313613981308e-04,-1.334351941351041501e-04,-1.328023566719108443e-04,1.958359992820280504e-01
5.554373026000000380e+00,-1.146048058941837727e-04,-5.370836982856938557e-04,3.652760884560882562e-04,3.665175509530201460e-04,-1.275836406155409354e-04,-1.341637456517675946e-04,1.819414754130084244e-01
5.559917926999999871e+00,-8.227212582466794655e-05,-5.065666042808857072e-04,3.514994033558763858e-04,3.525428983987655509e-04,-1.190426473478072250e-04,-1.369657288441081277e-04,1.686997268226134994e-01
5.564262867000000057e+00,-5.705711546216338248e-05,-4.752329293430147816e-04,3.360360209750980209e-04,3.388425090763588191e-04,-1.125445639294612863e-04,-1.394161577270215831e-04,1.568158211189952800e-01
5.569894790000000206e+00,-1.294907204614378915e-03,-2.810428165259983013e-04,9.010941834842571552e-04,-3.923682357673052368e-04,-5.329446845275014532e-04,2.358487539809350146e-04,7.027770593257687270e-01
5.574114321999999788e+00,-1.207987258890791393e-03,-2.608873822680067567e-04,8.575963377500019774e-04,-3.852685205451260721e-04,-5.106770248652299548e-04,2.236703348977803294e-04,6.429962552221204497e-01
5.579993724999999571e+00,-1.128982996470686076e-03,-2.433650034663475958e-04,8.253171824551177455e-04,-3.772926412481642064e-04,-4.894187635041608638e-04,2.093270316248900000e-04,5.882366499088029776e-01
5.584123610999999876e+00,-1.048807563102310131e-03,-2.245613368721255387e-04,7.843708714049199560e-04,-3.704302119263318867e-04,-4.708758644827959971e-04,1.979842757193270427e-04,5.402710793375722353e-01
5.589910745000000070e+00,-9.724982165665377321e-04,-2.070924584616912201e-04,7.527690079535374890e-04,-3.636247363758001805e-04,-4.508800248051912868e-04,1.852877738679676895e-04,4.938775780855687580e-01
5.594108104000000026e+00,-8.976700076586373311e-04,-1.905359386662232313e-04,7.139453616087070714e-04,-3.563914459633255234e-04,-4.315541397537377252e-04,1.740383329915687024e-04,4.505955893359838149e-01
5.599896431000000341e+00,-8.244328135074072139e-04,-1.740684849254360567e-04,6.828251723379778412e-04,-3.489199260194590277e-04,-4.134954482046195208e-04,1.614621394230609803e-04,4.110029627699894328e-01
5.604096650999999873e+00,-7.574223103512349453e-04,-1.590962187005169615e-04,6.471049340759866056e-04,-3.417852974470656706e-04,-3.949384756421454130e-04,1.501373672771314264e-04,3.741480370492759611e-01
5.609949588000000098e+00,-6.915501006183981392e-04,-1.432135225494617081e-04,6.187160563056121401e-04,-3.343383703028507165e-04,-3.766764522045030605e-04,1.377276328161111760e-04,3.396828159748922493e-01
5.614364146999999861e+00,-6.303506937475663457e-04,-1.291148692031257594e-04,5.854739360671512918e-04,-3.283458461188645491e-04,-3.617827475647999395e-04,1.285882202607840138e-04,3.118979895701071148e-01
5.619916676999999972e+00,-5.683348715513850818e-04,-1.145388101578721785e-04,5.568394951067428753e-04,-3.206808345710881266e-04,-3.436186211023057788e-04,1.181811339335032165e-04,2.819500100113352392e-01
5.624054432000000325e+00,-5.118568491014070104e-04,-1.021449801528705181e-04,5.253517683051957959e-04,-3.147708348226760725e-04,-3.276686585471878452e-04,1.087017789405616441e-04,2.569301906336891594e-01
5.629894971999999775e+00,-4.500245455048342696e-04,-8.848477825998055102e-05,4.989077431148021546e-04,-3.082926962754974315e-04,-3.129790997542093549e-04,9.777403288075506044e-05,2.336492894166004586e-01
5.634238004000000188e+00,-3.976814024035674883e-04,-7.758366909551769885e-05,4.699619973707203774e-04,-3.007621106707537482e-04,-2.970130308175760814e-04,8.950024678737882901e-05,2.114651915200760068e-01
5.639888524999999930e+00,-3.423674943083352545e-04,-6.471133601226863874e-05,4.447520882913114093e-04,-2.956849422061052341e-04,-2.816275471684336149e-04,7.925719792564264884e-05,1.918258841499189959e-01
5.644244671000000046e+00,-2.973306883124020306e-04,-5.402231812440261294e-05,4.185796707179677972e-04,-2.902433291884357665e-04,-2.697277188135851394e-04,6.992172654093148571e-05,1.762520298799956087e-01
5.649888754000000013e+00,-2.479792328616507030e-04,-4.248462695842503134e-05,3.937952101896067744e-04,-2.843587642961118225e-04,-2.541194245177092045e-04,6.129638383813975689e-05,1.591270861847396134e-01
5.654314995000000010e+00,-2.046602890376243017e-04,-3.326044804336653060e-05,3.698896701098981082e-04,-2.778707513318527927e-04,-2.407706720904684435e-04,5.279235477926856363e-05,1.446042350364290519e-01
5.659972666999999902e+00,-1.550621498208060167e-04,-2.135901230371217707e-05,3.469361796298647480e-04,-2.721280572433561673e-04,-2.268789522204533039e-04,4.257215763550639882e-05,1.308064385687730535e-01
5.663991213000000080e+00,-1.176672553392342502e-04,-1.306976223373543244e-05,3.231813767632131518e-04,-2.643899011889226051e-04,-2.170863283053812412e-04,3.625853451303076460e-05,1.199980632619033621e-01
5.669892788000000294e+00,1.533962137531480821e-03,-1.331979556722213964e-03,1.734432780079939174e-05,5.162549757140706902e-04,1.295764410944372250e-05,-6.390088360193054784e-04,9.604650254093741735e-01
5.674436807000000194e+00,1.499952128349696032e-03,-1.267676830794185749e-03,8.102983033827365622e-06,4.991548172672617039e-04,1.689341648640704062e-05,-6.249195486910597485e-04,9.087441284433672717e-01
5.679618597000000157e+00,1.475390659919318878e-03,-1.207920364769562993e-03,-3.271342830811485580e-06,4.823256666625424182e-04,2.136162930077277838e-05,-6.120572970067755629e-04,8.630818575017084049e-01
5.684164523999999830e+00,1.441685065723669404e-03,-1.147705251848790686e-03,-1.244212598686122995e-05,4.676375668411839309e-04,2.563860243305915454e-05,-5.992729802854478453e-04,8.187776996473499214e-01
5.689911603999999734e+00,1.425996092594999931e-03,-1.093689603954388356e-03,-2.323858929723782163e-05,4.501375879598917417e-04,3.103510360660003488e-05,-5.890338805879511731e-04,7.813889385977432767e-01
5.694054365000000395e+00,1.388428305595728121e-03,-1.035502681136168945e-03,-3.019661906525274858e-05,4.367997647671941559e-04,3.436937617694918505e-05,-5.759364411281038629e-04,7.397634945395690220e-01
5.699976921000000196e+00,1.375626975509509561e-03,-9.827072400117806139e-04,-4.138183578907255605e-05,4.207585094484551274e-04,4.092279887667014401e-05,-5.646236768678242592e-04,7.053000139923353284e-01
