time,x,y,z,qx,qy,qz,qw,cov_00,cov_01,cov_02,cov_03,cov_04,cov_05,cov_10,cov_11,cov_12,cov_13,cov_14,cov_15,cov_20,cov_21,cov_22,cov_23,cov_24,cov_25,cov_30,cov_31,cov_32,cov_33,cov_34,cov_35,cov_40,cov_41,cov_42,cov_43,cov_44,cov_45,cov_50,cov_51,cov_52,cov_53,cov_54,cov_55
1786181265.279716015,-0.010361,-0.019581,-0.004808,-0.004904,0.003453,0.001454,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.285549879,-0.010376,-0.019583,-0.004832,-0.004906,0.003447,0.001457,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.289802551,-0.010388,-0.019585,-0.004850,-0.004908,0.003445,0.001458,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.295540333,-0.010407,-0.019588,-0.004872,-0.004901,0.003447,0.001461,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.299718142,-0.010422,-0.019591,-0.004889,-0.004906,0.003449,0.001458,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.305553675,-0.010444,-0.019594,-0.004911,-0.004915,0.003452,0.001458,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.309785128,-0.010460,-0.019596,-0.004928,-0.004913,0.003455,0.001460,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.315557480,-0.010481,-0.019598,-0.004951,-0.004916,0.003461,0.001461,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.319861174,-0.010494,-0.019598,-0.004969,-0.004919,0.003461,0.001463,0.999981,1.205506e-06,-1.400471e-07,1.949985e-07,-1.216879e-08,-6.049438e-08,-2.733651e-08,-1.400471e-07,1.472880e-06,-8.924941e-09,9.322235e-08,1.454799e-08,8.561056e-08,1.949985e-07,-8.924941e-09,1.164660e-06,-8.985804e-08,-1.059319e-07,2.074046e-08,-1.216879e-08,9.322235e-08,-8.985804e-08,1.245684e-07,1.976303e-08,-3.156437e-08,-6.049438e-08,1.454799e-08,-1.059319e-07,1.976303e-08,6.187373e-08,-1.171148e-08,-2.733651e-08,8.561056e-08,2.074046e-08,-3.156437e-08,-1.171148e-08,6.954421e-08
1786181265.325420380,-0.011033,-0.019290,-0.005115,-0.004780,0.003457,0.001482,0.999982,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.329748631,-0.011055,-0.019287,-0.005136,-0.004782,0.003458,0.001474,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.335557699,-0.011086,-0.019283,-0.005164,-0.004788,0.003459,0.001468,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.339779854,-0.011110,-0.019280,-0.005185,-0.004785,0.003458,0.001473,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.345575094,-0.011146,-0.019277,-0.005212,-0.004779,0.003461,0.001485,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.349691391,-0.011171,-0.019274,-0.005231,-0.004779,0.003464,0.001492,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.355545044,-0.011206,-0.019269,-0.005258,-0.004783,0.003462,0.001500,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.359686136,-0.011230,-0.019266,-0.005277,-0.004791,0.003460,0.001502,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.365647316,-0.011263,-0.019261,-0.005306,-0.004806,0.003462,0.001498,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.369724512,-0.011286,-0.019259,-0.005326,-0.004818,0.003466,0.001489,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.375561237,-0.011321,-0.019255,-0.005354,-0.004825,0.003470,0.001486,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.379957914,-0.011347,-0.019252,-0.005374,-0.004824,0.003474,0.001491,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.385546684,-0.011380,-0.019247,-0.005400,-0.004825,0.003479,0.001494,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.389672518,-0.011402,-0.019244,-0.005420,-0.004824,0.003484,0.001494,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.395540953,-0.011430,-0.019239,-0.005450,-0.004832,0.003485,0.001489,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
1786181265.399913073,-0.011450,-0.019237,-0.005472,-0.004835,0.003484,0.001484,0.999981,1.227763e-06,-1.522759e-07,2.087163e-07,-1.944801e-08,-6.131968e-08,-2.106997e-08,-1.522759e-07,1.517218e-06,-3.365115e-08,1.038322e-07,9.381704e-09,8.353491e-08,2.087163e-07,-3.365115e-08,1.181642e-06,-1.010011e-07,-1.114153e-07,3.046685e-08,-1.944801e-08,1.038322e-07,-1.010011e-07,1.186907e-07,2.014985e-08,-2.910671e-08,-6.131968e-08,9.381704e-09,-1.114153e-07,2.014985e-08,6.526180e-08,-1.437488e-08,-2.106997e-08,8.353491e-08,3.046685e-08,-2.910671e-08,-1.437488e-08,7.054933e-08
