time,ax,ay,az,gx,gy,gz
1786181245.429683208,-0.012474408,-0.006693858,0.999499798,0.001901557,0.001347305,0.013471738
1786181245.435508966,-0.020531049,-0.004740733,0.99657011,-0.00662056,0.005608363,0.010275945
1786181245.439781904,-0.022972455,-0.004740733,0.995349407,0.004032086,0.001347305,0.018798061
1786181245.445523739,-0.015648236,-0.000590343,0.997546673,0.002966821,0.002412571,0.019863326
1786181245.449728727,-0.004173628,0.002339345,0.994616985,-0.005555294,0.005608363,0.015602268
1786181245.455500364,-0.000511518,-0.002055186,0.989001751,0.000836292,0.0045431,0.01666753
1786181245.459867239,-0.00124394,-0.004496593,0.986804485,0.004032086,-0.000783224,0.015602268
1786181245.465257406,-0.006859174,-0.005473155,0.99632597,0.006162615,-0.000783224,0.014537003
1786181245.469745398,-0.014427533,-0.004008311,0.997058392,0.004032086,0.003477834,0.017732795
1786181245.475520372,-0.020286908,-0.004740733,0.993396282,0.004032086,0.001347305,0.018798061
1786181245.479567051,-0.015159955,-0.001322764,0.997058392,0.007227879,0.002412571,0.019863326
1786181245.485511065,-0.004173628,0.000874501,0.993884563,-0.003424766,0.005608363,0.014537003
1786181245.489734650,-0.001488081,-0.004496593,0.990710735,-0.005555294,0.0045431,0.014537003
1786181245.495507717,-0.003685346,-0.005473155,0.989245892,0.006162615,-0.000783224,0.014537003
1786181245.499823570,-0.01296269,-0.004740733,0.999255657,-0.002359501,0.001347305,0.01666753
1786181245.505510330,-0.021507611,-0.001811046,0.999011517,-0.001294237,0.0045431,0.013471738
1786181245.509818077,-0.023949018,-0.00352003,0.99266386,-0.00662056,0.005608363,0.014537003
1786181245.515544176,-0.01296269,-0.000102061,0.998034954,-0.001294237,0.003477834,0.023059119
1786181245.520048618,0.001929888,0.000874501,0.99241972,0.000836292,0.0045431,0.019863326
1786181245.525516510,0.007545122,-0.004008311,0.987781048,0.001901557,0.002412571,0.019863326
1786181245.529635668,0.007545122,-0.004008311,0.987781048,0.001901557,0.002412571,0.019863326
1786181245.535554647,-0.011497846,-0.004252452,0.997546673,-0.005555294,0.002412571,0.013471738
1786181245.539849043,-0.023460736,-0.005961436,1.001697063,0.002966821,0.001347305,0.00921068
1786181245.545351744,-0.029075971,-0.002055186,0.994861126,-0.00449003,0.0045431,0.01666753
1786181245.549627304,-0.029075971,-0.002055186,0.994861126,-0.00449003,0.0045431,0.01666753
1786181245.555513859,-0.00124394,0.001362782,0.99241972,-0.00662056,0.006673628,0.018798061
1786181245.559779882,0.005591997,-0.003275889,0.98851347,-0.005555294,0.006673628,0.014537003
1786181245.565517664,0.003150591,-0.007670421,0.989245892,-0.001294237,0.000282042,0.015602268
1786181245.569657803,0.003150591,-0.007670421,0.989245892,-0.001294237,0.000282042,0.015602268
1786181245.575532436,-0.022484174,-0.001322764,0.999255657,0.00509735,0.002412571,0.015602268
1786181245.579767704,-0.022484174,-0.001322764,0.999255657,0.00509735,0.002412571,0.015602268
1786181245.585532665,-0.013695111,-0.002787608,0.998279095,-0.000228972,0.003477834,0.018798061
1786181245.589696169,-0.013695111,-0.002787608,0.998279095,-0.000228972,0.003477834,0.018798061
1786181245.595553398,0.008277545,-0.007182139,0.987781048,-0.000228972,0.002412571,0.014537003
1786181245.599648714,0.008277545,-0.007182139,0.987781048,-0.000228972,0.002412571,0.014537003
1786181245.605511665,-0.019554486,-0.003275889,0.999499798,-0.001294237,0.001347305,0.012406472
1786181245.610023499,-0.030052533,-0.001322764,1.00413847,-0.000228972,0.003477834,0.01666753
1786181245.615501642,-0.030540815,-0.001566905,0.99266386,-0.00449003,0.003477834,0.017732795
1786181245.620123386,-0.01296269,0.001118642,0.995593548,-0.003424766,0.005608363,0.019863326
1786181245.625542402,0.01047481,0.000142079,0.989490032,-0.005555294,0.007738894,0.017732795
1786181245.629708290,0.01047481,0.000142079,0.989490032,-0.005555294,0.007738894,0.017732795
1786181245.635511160,0.004371294,-0.008891124,0.986804485,-0.000228972,0.000282042,0.015602268
1786181245.639724493,0.004371294,-0.008891124,0.986804485,-0.000228972,0.000282042,0.015602268
1786181245.645521879,-0.030296674,-0.002787608,1.000720501,-0.008751089,0.005608363,0.01134121
1786181245.649785995,-0.030296674,-0.002787608,1.000720501,-0.008751089,0.005608363,0.01134121
1786181245.655564070,-0.015648236,-0.000346202,0.99657011,-0.000228972,0.0045431,0.019863326
1786181245.659598589,-0.015648236,-0.000346202,0.99657011,-0.000228972,0.0045431,0.019863326
1786181245.665515423,0.01047481,-0.001811046,0.989734173,0.006162615,0.002412571,0.017732795
1786181245.669842005,0.01047481,-0.001811046,0.989734173,0.006162615,0.002412571,0.017732795
1786181245.675307751,-0.019554486,-0.000834483,1.00047636,0.002966821,-0.001848487,0.012406472
1786181245.679687262,-0.019554486,-0.000834483,1.00047636,0.002966821,-0.001848487,0.012406472
1786181245.685511351,-0.022484174,-0.00352003,0.991687298,-0.00449003,0.005608363,0.01666753
1786181245.689630985,-0.022484174,-0.00352003,0.991687298,-0.00449003,0.005608363,0.01666753
1786181245.695513248,0.011451373,-0.002299327,0.990710735,0.001901557,0.002412571,0.017732795
1786181245.699862242,0.011451373,-0.002299327,0.990710735,0.001901557,0.002412571,0.017732795
1786181245.705549955,-0.008568158,-0.007670421,0.991687298,0.000836292,0.000282042,0.008145414
1786181245.709863901,-0.008568158,-0.007670421,0.991687298,0.000836292,0.000282042,0.008145414
1786181245.715579748,-0.033958785,0.000142079,1.00047636,-0.002359501,0.0045431,0.015602268
1786181245.719510555,-0.033958785,0.000142079,1.00047636,-0.002359501,0.0045431,0.015602268
1786181245.725623369,-0.004661909,-0.000834483,0.991687298,0.004032086,0.002412571,0.027320176
1786181245.729707479,-0.004661909,-0.000834483,0.991687298,0.004032086,0.002412571,0.027320176
1786181245.735511780,0.012916217,-0.00352003,0.991931438,-0.001294237,0.002412571,0.013471738
1786181245.739734411,0.012916217,-0.00352003,0.991931438,-0.001294237,0.002412571,0.013471738
1786181245.745533228,-0.023460736,-0.003764171,1.002429485,0.00509735,-0.001848487,0.018798061
1786181245.749688864,-0.023460736,-0.003764171,1.002429485,0.00509735,-0.001848487,0.018798061
1786181245.755522728,-0.023460736,-0.004252452,0.991687298,-0.00662056,0.0045431,0.019863326
1786181245.759633303,-0.023460736,-0.004252452,0.991687298,-0.00662056,0.0045431,0.019863326
1786181245.765534878,0.007789263,0.000630361,0.990710735,-0.002359501,0.0045431,0.015602268
1786181245.769819975,0.007789263,0.000630361,0.990710735,-0.002359501,0.0045431,0.015602268
1786181245.775509357,-0.010521283,-0.006449718,0.991687298,-0.000228972,0.000282042,0.014537003
1786181245.779669285,-0.010521283,-0.006449718,0.991687298,-0.000228972,0.000282042,0.014537003
1786181245.785504818,-0.025658002,-0.000346202,0.999499798,-0.005555294,0.005608363,0.012406472
1786181245.789867640,-0.025658002,-0.000346202,0.999499798,-0.005555294,0.005608363,0.012406472
1786181245.795531511,-0.000023237,-0.003031749,0.989978313,-0.000228972,0.002412571,0.018798061
1786181245.799713850,-0.000023237,-0.003031749,0.989978313,-0.000228972,0.002412571,0.018798061
1786181245.805513859,0.005347857,-0.003764171,0.991199017,0.004032086,0.000282042,0.00921068
1786181245.809737444,0.005347857,-0.003764171,0.991199017,0.004032086,0.000282042,0.00921068
1786181245.815539122,-0.026146283,-0.003031749,1.000964642,-0.001294237,0.000282042,0.01666753
1786181245.819510460,-0.026146283,-0.003031749,1.000964642,-0.001294237,0.000282042,0.01666753
1786181245.825308323,-0.027855268,-0.001322764,1.00023222,-0.00449003,0.005608363,0.012406472
1786181245.829713821,-0.018333783,-0.004008311,0.991199017,-0.003424766,0.005608363,0.019863326
1786181245.835512877,0.004859576,0.001118642,0.992908001,0.004032086,0.001347305,0.023059119
1786181245.839994907,0.004859576,0.001118642,0.992908001,0.004032086,0.001347305,0.023059119
1786181245.845242500,0.002174029,-0.001811046,0.993152142,0.001901557,0.002412571,0.014537003
1786181245.849755526,-0.008568158,-0.004984874,0.990466595,-0.00449003,0.001347305,0.015602268
1786181245.855524540,-0.019554486,-0.003275889,0.997790813,-0.002359501,0.005608363,0.017732795
1786181245.859748840,-0.019554486,-0.003275889,0.997790813,-0.002359501,0.005608363,0.017732795
1786181245.865652084,-0.014915815,-0.004740733,0.990710735,0.010423672,0.002412571,0.018798061
1786181245.869721174,-0.006859174,-0.004984874,0.993640423,-0.003424766,0.003477834,0.014537003
1786181245.875503540,-0.006126753,-0.001322764,0.994128704,0.001901557,0.001347305,0.015602268
1786181245.879698038,-0.006126753,-0.001322764,0.994128704,0.001901557,0.001347305,0.015602268
1786181245.885518312,-0.018577924,-0.002787608,0.997546673,0.000836292,0.001347305,0.01666753
1786181245.889820576,-0.018577924,-0.002787608,0.997546673,0.000836292,0.001347305,0.01666753
1786181245.895629406,-0.015648236,0.000142079,0.998279095,-0.00449003,0.0045431,0.017732795
1786181245.899657726,-0.008812299,-0.004008311,0.98875761,-0.003424766,0.003477834,0.012406472
1786181245.905506134,-0.002708784,-0.004496593,0.993396282,0.000836292,0.003477834,0.013471738
1786181245.909790516,0.002174029,0.00038622,0.99266386,0.000836292,0.003477834,0.013471738
1786181245.915534973,-0.002708784,-0.004984874,0.994616985,-0.009816352,0.003477834,0.00921068
1786181245.919560909,-0.012230268,-0.003764171,0.991443157,-0.009816352,0.003477834,0.00921068
1786181245.925513744,-0.019066205,-0.005473155,0.996081829,-0.003424766,0.001347305,0.017732795
1786181245.929711342,-0.020042768,-0.001566905,1.001941204,-0.001294237,0.0045431,0.013471738
1786181245.935530901,-0.017845502,-0.004252452,0.991443157,0.000836292,0.0045431,0.013471738
1786181245.939775467,-0.011497846,-0.004008311,0.99632597,0.008293143,0.001347305,0.019863326
1786181245.945501804,-0.002708784,0.00038622,0.994861126,0.012554201,0.000282042,0.020928588
1786181245.949714661,-0.000267378,-0.000102061,0.993640423,0.006162615,0.002412571,0.019863326
1786181245.955504656,-0.003441206,-0.00352003,0.987292767,0.008293143,0.001347305,0.01666753
1786181245.959787130,-0.008812299,-0.006205577,0.994128704,-0.001294237,0.003477834,0.014537003
1786181245.965604782,-0.01320683,-0.003031749,0.997546673,-0.001294237,0.003477834,0.014537003
1786181245.969664335,-0.016380658,-0.007182139,0.993640423,-0.00662056,0.0045431,0.014537003
1786181245.975510120,-0.016136518,-0.005473155,0.995349407,-0.00449003,0.0045431,0.017732795
1786181245.979999304,-0.009788861,-0.002299327,0.99632597,-0.00449003,0.005608363,0.015602268
1786181245.985507965,-0.005882612,0.000630361,0.995105267,0.001901557,0.0045431,0.018798061
1786181245.989672422,-0.007347456,-0.003275889,0.990222454,0.000836292,0.003477834,0.015602268
1786181245.995511532,-0.00930058,-0.003031749,0.991687298,-0.000228972,0.001347305,0.018798061
1786181245.999757528,-0.012474408,-0.003764171,0.997546673,0.004032086,0.001347305,0.014537003
1786181246.005503893,-0.016380658,-0.002055186,0.991931438,-0.002359501,0.003477834,0.014537003
1786181246.009977341,-0.01320683,-0.005961436,0.994128704,0.004032086,0.002412571,0.018798061
1786181246.015506506,-0.005882612,0.001362782,0.995837688,-0.000228972,0.0045431,0.019863326
1786181246.019748449,0.000709185,-0.002787608,0.992908001,-0.008751089,0.007738894,0.013471738
1786181246.025508165,-0.001976362,-0.004984874,0.988025188,-0.00449003,0.001347305,0.01666753
1786181246.029914379,-0.008568158,-0.00742628,0.993396282,0.000836292,-0.000783224,0.01666753
1786181246.035334587,-0.01686894,-0.00352003,0.999255657,-0.000228972,0.002412571,0.013471738
1786181246.039675474,-0.022484174,-0.004008311,0.99657011,0.002966821,0.0045431,0.015602268
1786181246.045509815,-0.020531049,-0.002055186,0.995593548,0.000836292,0.002412571,0.012406472
1786181246.049946785,-0.009788861,0.001851064,0.99632597,0.002966821,0.003477834,0.023059119
1786181246.055307150,-0.000023237,0.000630361,0.992175579,-0.007685823,0.006673628,0.014537003
1786181246.059767723,0.001685747,-0.005473155,0.987292767,0.00509735,-0.000783224,0.01666753
1786181246.065530300,-0.000755659,-0.005717296,0.989490032,-0.001294237,0.000282042,0.01666753
1786181246.069609642,-0.011009565,-0.004496593,0.999499798,0.002966821,0.000282042,0.017732795
1786181246.075511456,-0.019310346,-0.004008311,0.996081829,0.001901557,0.002412571,0.015602268
1786181246.079780817,-0.02101933,-0.004740733,0.996081829,-0.002359501,0.002412571,0.018798061
1786181246.085514069,-0.011009565,-0.001322764,0.99632597,0.000836292,0.003477834,0.017732795
1786181246.090039492,-0.002220503,-0.001322764,0.993152142,-0.001294237,0.003477834,0.01666753
1786181246.095511198,0.000465044,-0.004984874,0.98875761,0.004032086,0.000282042,0.018798061
1786181246.099683762,-0.005638471,-0.006449718,0.992908001,0.006162615,-0.002913753,0.018798061
1786181246.105504036,-0.016624799,-0.003764171,0.999499798,0.001901557,0.001347305,0.015602268
1786181246.109971762,-0.023460736,-0.001566905,0.997302532,-0.00449003,0.006673628,0.013471738
1786181246.115509033,-0.021995893,-0.001811046,0.994861126,0.002966821,0.003477834,0.018798061
1786181246.119784117,-0.00515019,0.001118642,0.995349407,0.000836292,0.006673628,0.017732795
1786181246.125531435,0.008033404,-0.002543468,0.989734173,0.002966821,0.003477834,0.020928588
1786181246.129571199,0.008277545,-0.006205577,0.986316204,-0.002359501,0.002412571,0.013471738
1786181246.135513067,-0.004173628,-0.008646984,0.99266386,-0.002359501,-0.000783224,0.01134121
1786181246.139626265,-0.020042768,-0.004740733,1.001697063,-0.002359501,0.002412571,0.01134121
1786181246.145373344,-0.031029096,-0.002299327,0.999743938,0.001901557,0.001347305,0.01666753
1786181246.149780750,-0.030296674,-0.004008311,0.996814251,0.006162615,0.001347305,0.021993853
1786181246.155509472,-0.010277143,0.001606923,0.995837688,0.000836292,0.006673628,0.019863326
1786181246.159751177,0.007789263,0.000142079,0.991443157,-0.000228972,0.003477834,0.018798061
1786181246.165511131,0.01023067,-0.004984874,0.986804485,-0.00449003,0.002412571,0.014537003
1786181246.169767857,0.000953326,-0.005717296,0.990710735,-0.002359501,0.000282042,0.015602268
1786181246.175532103,-0.015159955,-0.00352003,1.000964642,0.000836292,0.000282042,0.014537003
1786181246.179625511,-0.026634565,-0.002787608,0.996814251,-0.003424766,0.0045431,0.012406472
1786181246.185512543,-0.026390424,-0.004496593,0.994616985,-0.001294237,0.003477834,0.015602268
1786181246.190029144,-0.00930058,-0.000346202,0.995837688,-0.000228972,0.0045431,0.018798061
1786181246.195503712,0.005347857,-0.001566905,0.991931438,0.004032086,0.003477834,0.017732795
1786181246.199947596,0.005347857,-0.006205577,0.988269329,-0.00449003,0.002412571,0.014537003
1786181246.205509186,-0.007591596,-0.004496593,0.993640423,0.00509735,-0.002913753,0.018798061
1786181246.209794998,-0.023704877,-0.002299327,1.002917767,0.000836292,0.000282042,0.014537003
1786181246.215510845,-0.029320111,0.000874501,0.99657011,0.007227879,0.002412571,0.017732795
1786181246.219829798,-0.021995893,-0.003275889,0.993396282,-0.005555294,0.005608363,0.01666753
1786181246.225504637,-0.00124394,-0.000102061,0.99241972,-0.001294237,0.003477834,0.021993853
1786181246.229742527,0.013648639,-0.002299327,0.989245892,0.000836292,0.0045431,0.014537003
1786181246.235505342,0.010718951,-0.007914562,0.986804485,0.011488937,-0.001848487,0.019863326
1786181246.239825726,-0.006859174,-0.00742628,0.993152142,0.007227879,-0.003979016,0.015602268
1786181246.245516062,-0.026390424,-0.003275889,1.002673626,-0.002359501,0.001347305,0.01666753
1786181246.249661922,-0.033226363,-0.001811046,0.999011517,0.006162615,0.003477834,0.018798061
1786181246.255515099,-0.026878705,-0.001811046,0.994128704,-0.009816352,0.005608363,0.018798061
1786181246.259809017,-0.003197065,-0.000346202,0.992175579,0.00509735,0.002412571,0.024124384
1786181246.265575171,0.012672076,-0.001566905,0.99266386,-0.003424766,0.005608363,0.014537003
1786181246.269718409,0.008765826,-0.006449718,0.98460722,0.002966821,0.001347305,0.017732795
1786181246.275517225,-0.008079877,-0.004984874,0.994616985,0.009358408,-0.003979016,0.018798061
1786181246.279727459,-0.02468144,-0.001566905,1.001452923,0.002966821,0.001347305,0.015602268
1786181246.285509586,-0.029320111,-0.002543468,0.998034954,0.002966821,0.002412571,0.018798061
1786181246.289717197,-0.017845502,-0.004008311,0.991931438,-0.000228972,0.003477834,0.023059119
1786181246.295508862,0.001685747,-0.002299327,0.99266386,0.004032086,0.003477834,0.024124384
1786181246.300332308,0.013160357,-0.003275889,0.991687298,-0.001294237,0.003477834,0.019863326
1786181246.305512190,0.00266231,-0.006449718,0.989490032,0.001901557,-0.000783224,0.012406472
1786181246.309815645,-0.017845502,-0.004496593,0.99657011,0.000836292,-0.000783224,0.014537003
1786181246.315507650,-0.03176152,-0.002787608,1.001941204,0.000836292,0.001347305,0.01666753
1786181246.319688082,-0.029808393,0.000874501,0.998034954,-0.002359501,0.005608363,0.018798061
1786181246.325513601,-0.015892377,-0.005229014,0.989245892,0.001901557,0.003477834,0.018798061
1786181246.329802275,0.005347857,0.000142079,0.993152142,0.002966821,0.002412571,0.021993853
1786181246.335366249,0.017066607,-0.002299327,0.989734173,-0.003424766,0.0045431,0.01666753
1786181246.339630365,0.005347857,-0.005961436,0.989490032,0.004032086,0.002412571,0.013471738
1786181246.345502615,-0.015404096,-0.005473155,0.993884563,0.001901557,-0.001848487,0.014537003
1786181246.349658012,-0.030296674,-0.003275889,1.00413847,0.007227879,-0.000783224,0.020928588
1786181246.355520725,-0.029320111,-0.001811046,0.997546673,-0.00662056,0.005608363,0.014537003
1786181246.359807968,-0.017845502,-0.004984874,0.991931438,0.004032086,0.002412571,0.021993853
1786181246.365512609,-0.000511518,-0.000834483,0.993152142,0.007227879,0.003477834,0.021993853
1786181246.369750500,0.008277545,-0.000834483,0.991931438,0.006162615,0.002412571,0.017732795
1786181246.375509501,-0.00124394,-0.003764171,0.991687298,0.000836292,0.002412571,0.01134121
1786181246.379749775,-0.014915815,-0.005473155,0.991687298,0.002966821,-0.000783224,0.01666753
1786181246.385529518,-0.021751752,-0.000346202,1.001941204,-0.002359501,0.002412571,0.014537003
1786181246.389579535,-0.018333783,-0.00352003,0.993640423,-0.007685823,0.006673628,0.01666753
1786181246.395509005,-0.008568158,-0.005229014,0.990466595,0.000836292,0.003477834,0.018798061
1786181246.399651527,0.002906451,-0.003764171,0.993152142,-0.001294237,0.0045431,0.013471738
1786181246.405506134,0.004127154,-0.003031749,0.994128704,0.002966821,0.002412571,0.014537003
1786181246.410181999,-0.006615034,-0.004496593,0.99266386,-0.000228972,0.001347305,0.01134121
1786181246.415530443,-0.020531049,-0.006449718,0.993396282,0.004032086,-0.001848487,0.01666753
1786181246.419557095,-0.026634565,-0.001078624,1.001941204,-0.005555294,0.002412571,0.018798061
1786181246.425501585,-0.02101933,-0.001078624,0.995593548,-0.000228972,0.005608363,0.019863326
1786181246.429906845,-0.010033002,-0.00352003,0.990954876,-0.000228972,0.003477834,0.01666753
1786181246.435623169,0.002174029,-0.003031749,0.993396282,0.00509735,0.001347305,0.018798061
1786181246.439620733,0.006324419,0.000874501,0.991931438,0.004032086,0.002412571,0.014537003
1786181246.445509434,-0.002708784,-0.004984874,0.991687298,0.00509735,-0.000783224,0.015602268
1786181246.449919462,-0.013450971,-0.005229014,0.990466595,-0.005555294,0.001347305,0.012406472
1786181246.455520391,-0.020042768,-0.005229014,0.999988079,-0.001294237,-0.000783224,0.019863326
1786181246.459667683,-0.018822065,-0.003275889,0.996081829,0.002966821,0.003477834,0.017732795
1786181246.465516806,-0.014427533,-0.005961436,0.99241972,-0.002359501,0.003477834,0.01666753
1786181246.469775915,-0.007103315,-0.002787608,0.99657011,0.009358408,0.001347305,0.017732795
1786181246.475521803,-0.002952924,0.000142079,0.995593548,-0.00449003,0.005608363,0.013471738
1786181246.479732752,-0.006370893,-0.000834483,0.992908001,0.004032086,0.000282042,0.01666753
1786181246.485513926,-0.011741986,-0.004984874,0.989734173,0.015749995,-0.002913753,0.023059119
1786181246.489798546,-0.014183393,-0.002787608,0.997302532,-0.001294237,0.0045431,0.015602268
1786181246.495607615,-0.011986127,-0.004008311,0.994616985,0.001901557,0.005608363,0.020928588
1786181246.499525309,-0.010521283,-0.005473155,0.990710735,-0.003424766,0.0045431,0.014537003
1786181246.505528927,-0.006615034,-0.004008311,0.99657011,0.002966821,0.001347305,0.01666753
1786181246.509817123,-0.002220503,-0.001566905,0.995105267,-0.001294237,0.005608363,0.017732795
1786181246.515506029,-0.007591596,-0.003031749,0.994128704,-0.007685823,0.006673628,0.01134121
1786181246.520006895,-0.013450971,-0.006693858,0.990710735,-0.015142675,0.005608363,0.013471738
1786181246.525532961,-0.016380658,-0.00352003,0.999499798,-0.007685823,0.002412571,0.014537003
1786181246.529627323,-0.017357221,-0.002543468,0.99657011,-0.00449003,0.005608363,0.014537003
1786181246.535538673,-0.016380658,-0.00352003,0.99266386,0.002966821,0.002412571,0.019863326
1786181246.539733410,-0.009544721,-0.002543468,0.99632597,-0.000228972,0.002412571,0.017732795
1786181246.545528412,-0.002220503,0.00038622,0.993884563,-0.001294237,0.005608363,0.01666753
1786181246.549587011,-0.000023237,-0.002299327,0.991199017,0.00509735,0.003477834,0.014537003
1786181246.555511236,-0.001732221,-0.006937999,0.988025188,-0.000228972,0.001347305,0.020928588
1786181246.559710264,-0.007103315,-0.004496593,0.99657011,0.002966821,0.000282042,0.018798061
1786181246.565665007,-0.015892377,-0.006205577,0.997058392,-0.008751089,0.0045431,0.01134121
1786181246.569712639,-0.021507611,-0.004008311,0.994616985,0.006162615,0.001347305,0.019863326
1786181246.575508833,-0.019310346,-0.003764171,0.997546673,-0.002359501,0.003477834,0.017732795
1786181246.579781532,-0.00905644,0.001851064,0.995593548,-0.000228972,0.006673628,0.019863326
1786181246.585508108,-0.003197065,-0.001811046,0.991687298,0.002966821,0.003477834,0.01666753
1786181246.589825153,-0.00124394,-0.004496593,0.987536907,-0.002359501,0.001347305,0.015602268
1786181246.595518827,-0.005882612,-0.004252452,0.994861126,-0.005555294,0.002412571,0.012406472
1786181246.599517107,-0.013450971,-0.003275889,0.998523235,-0.005555294,0.0045431,0.014537003
1786181246.605509520,-0.018577924,-0.004496593,0.992908001,0.008293143,0.000282042,0.017732795
1786181246.609800339,-0.015648236,-0.002787608,0.997058392,-0.005555294,0.003477834,0.017732795
1786181246.615539312,-0.003929487,0.000630361,0.993640423,0.001901557,0.002412571,0.020928588
1786181246.619882107,0.000465044,-0.004496593,0.990222454,-0.003424766,0.0045431,0.015602268
1786181246.625647545,-0.002708784,-0.006693858,0.987048626,0.004032086,-0.000783224,0.015602268
1786181246.629621744,-0.011741986,-0.006693858,0.99632597,0.006162615,-0.001848487,0.01666753
1786181246.635518312,-0.02101933,-0.001322764,1.000964642,0.004032086,0.001347305,0.014537003
1786181246.639819384,-0.026146283,-0.002543468,0.995105267,0.008293143,0.001347305,0.018798061
1786181246.645521402,-0.017845502,-0.000834483,0.997790813,-0.003424766,0.005608363,0.018798061
1786181246.649829865,-0.000511518,0.002095204,0.992175579,-0.001294237,0.005608363,0.01666753
1786181246.655522346,0.008765826,-0.004008311,0.989245892,-0.00662056,0.006673628,0.017732795
1786181246.659791946,0.006324419,-0.007182139,0.986316204,-0.002359501,0.002412571,0.012406472
1786181246.665383339,-0.006615034,-0.006937999,0.995105267,-0.002359501,0.000282042,0.012406472
1786181246.669744015,-0.020042768,-0.002543468,1.001697063,-0.002359501,0.002412571,0.01134121
1786181246.675501585,-0.030296674,-0.00352003,0.994616985,-0.002359501,0.003477834,0.01666753
1786181246.679759264,-0.023704877,-0.002543468,0.997546673,0.00509735,0.000282042,0.018798061
1786181246.685513496,-0.00515019,0.001118642,0.994861126,0.002966821,0.003477834,0.018798061
1786181246.689819098,0.005103716,-0.00352003,0.990222454,0.007227879,0.003477834,0.020928588
1786181246.695510626,0.003883013,-0.005717296,0.987781048,0.010423672,0.000282042,0.018798061
1786181246.699904442,-0.008568158,-0.004496593,0.99657011,0.002966821,-0.001848487,0.015602268
1786181246.705508471,-0.022484174,0.000142079,0.999011517,0.011488937,-0.000783224,0.017732795
1786181246.710066319,-0.027366986,-0.002787608,0.994128704,-0.000228972,0.005608363,0.014537003
1786181246.715150118,-0.016380658,-0.000346202,0.996081829,0.002966821,0.003477834,0.024124384
1786181246.719754934,0.00266231,-0.001322764,0.990222454,-0.003424766,0.007738894,0.018798061
1786181246.725518703,0.012183795,-0.004740733,0.990222454,-0.003424766,0.0045431,0.014537003
1786181246.729925632,0.002418169,-0.007670421,0.98851347,-0.005555294,-0.000783224,0.01134121
1786181246.735512257,-0.015892377,-0.006205577,0.997302532,-0.003424766,-0.000783224,0.014537003
1786181246.739735603,-0.03176152,-0.001322764,1.004626751,-0.002359501,0.003477834,0.013471738
1786181246.745504618,-0.033470504,-0.000834483,0.994861126,-0.00662056,0.005608363,0.018798061
1786181246.749758005,-0.018577924,-0.001322764,0.995349407,0.001901557,0.003477834,0.020928588
1786181246.755505800,0.006080279,0.000142079,0.991443157,-0.000228972,0.0045431,0.018798061
1786181246.759725332,0.016090045,-0.002055186,0.987781048,-0.000228972,0.003477834,0.015602268
1786181246.765506744,0.006812701,-0.006937999,0.986804485,-0.002359501,0.000282042,0.013471738
1786181246.769659519,-0.011986127,-0.004740733,0.996081829,0.000836292,-0.000783224,0.012406472
1786181246.775508404,-0.02858769,-0.003031749,1.001941204,-0.005555294,0.003477834,0.012406472
1786181246.779812098,-0.029808393,-0.004252452,0.995349407,0.004032086,0.0045431,0.021993853
1786181246.785633564,-0.016380658,-0.001811046,0.994372845,-0.000228972,0.0045431,0.018798061
1786181246.789668083,0.004371294,-0.001811046,0.992175579,-0.001294237,0.003477834,0.018798061
1786181246.795521498,0.009254107,-0.003031749,0.991443157,-0.003424766,0.003477834,0.01134121
1786181246.799699068,-0.002708784,-0.005473155,0.991199017,-0.001294237,0.000282042,0.012406472
1786181246.805506706,-0.019554486,-0.002299327,0.99657011,-0.00449003,0.000282042,0.012406472
1786181246.809955120,-0.030052533,-0.001322764,1.00413847,-0.001294237,0.003477834,0.017732795
1786181246.815351725,-0.023949018,-0.002299327,0.990710735,0.006162615,0.003477834,0.017732795
1786181246.819566965,-0.006859174,-0.004008311,0.992908001,-0.000228972,0.0045431,0.020928588
1786181246.825526237,0.013160357,-0.001078624,0.990222454,0.006162615,0.002412571,0.01666753
1786181246.829642534,0.012427935,-0.005473155,0.989978313,0.008293143,0.001347305,0.015602268
1786181246.835525274,-0.005394331,-0.008402843,0.991199017,0.010423672,-0.002913753,0.01666753
1786181246.839983702,-0.025413861,-0.005473155,0.999255657,0.008293143,-0.002913753,0.018798061
1786181246.845515251,-0.033226363,-0.000346202,1.00413847,-0.00662056,0.003477834,0.014537003
1786181246.849712133,-0.026878705,-0.000590343,0.993152142,-0.001294237,0.0045431,0.021993853
1786181246.855509520,-0.009544721,-0.003031749,0.992175579,-0.00449003,0.005608363,0.018798061
1786181246.859838963,0.010718951,-0.000346202,0.991443157,-0.001294237,0.0045431,0.014537003
1786181246.865681648,0.012183795,-0.002299327,0.990466595,-0.003424766,0.0045431,0.012406472
1786181246.869732618,-0.003685346,-0.007182139,0.989245892,0.001901557,0.001347305,0.012406472
1786181246.875547171,-0.019554486,-0.004008311,0.998767376,-0.005555294,0.001347305,0.01134121
1786181246.879662275,-0.026146283,-0.001811046,1.001452923,0.002966821,0.003477834,0.020928588
1786181246.885543585,-0.019798627,-0.00352003,0.99266386,0.004032086,0.003477834,0.024124384
1786181246.889806509,-0.007591596,-0.004740733,0.991931438,0.001901557,0.002412571,0.020928588
1786181246.895528316,0.005103716,-0.002299327,0.991931438,-0.003424766,0.006673628,0.013471738
1786181246.899687290,0.002906451,-0.001566905,0.994616985,0.00509735,0.001347305,0.017732795
