timestamp,time_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,qx,qy,qz,qw,bgx_rad_s,bgy_rad_s,bgz_rad_s,bax_m_s2,bay_m_s2,baz_m_s2,P_px,P_py,P_pz,P_vx,P_vy,P_vz,P_theta_x,P_theta_y,P_theta_z,P_bgx,P_bgy,P_bgz,P_bax,P_bay,P_baz,latest_nis,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,yaw_unwrapped_deg
1786181239.109710693,5.054102897,-0.00870318957221,-0.0166314087016,-0.00598481214827,0.00592377076479,0.00452578366766,-8.33552398922e-05,0.00448346206381,-0.00362846129599,-0.0015391825316,-0.999982181718,0.000596238346682,0.00245214242006,0.0166174674342,-0.0289201396695,0.0617350741787,-0.0566297764731,3.65158284245e-07,4.32469712632e-07,3.52897086589e-07,0.000498992183715,0.000581559347551,0.000483651245924,1.24282160577e-08,8.03893529808e-09,9.98473620596e-09,9.82514756009e-07,9.72136008425e-07,9.77933273435e-07,0.00996841958076,0.00997055928784,0.00996798037668,0.00191679575595,-0.0089559510609,0.00727065907642,0.00304585928978,-0.513138197315,0.416578079357,0.174514882295,0.174514882295
1786181239.115504503,5.059896707,-0.00866183839407,-0.0165946208076,-0.00598431388628,0.00617605730347,0.00471421946705,-4.50901745598e-05,0.00448278989532,-0.00362385636966,-0.00153728819297,-0.999982204344,0.000596345379953,0.00245125620289,0.0166200603631,-0.0289792703592,0.0616512128802,-0.0566393051875,3.6165858742e-07,4.30369831041e-07,3.49200949794e-07,0.000393974230812,0.000462767192996,0.000381326670025,1.16687435716e-08,7.66344093735e-09,9.44068360567e-09,9.76741709992e-07,9.63170198879e-07,9.70729647552e-07,0.00995750366025,0.00996041306585,0.00995689410485,0.0020455694017,-0.00895463416794,0.0072614302552,0.00304211659306,-0.513062744906,0.416049306852,0.174300441569,0.174300441569
1786181239.119772911,5.064165115,-0.00863142547444,-0.0165660303753,-0.00598314972371,0.00560190608336,0.00492380288753,0.000244575006545,0.00448909767846,-0.00361938779044,-0.00153239260128,-0.999982199745,0.000596302557317,0.00244995538073,0.0166228407945,-0.0290346367027,0.0615768513077,-0.056648306084,3.32619932329e-07,3.97500358694e-07,3.2091069919e-07,0.00031868077277,0.000376273570189,0.00030817235099,1.09429235766e-08,7.25545007943e-09,8.89337535319e-09,9.70317369613e-07,9.53321468988e-07,9.62759293031e-07,0.00994572035925,0.00994955301584,0.00994490449952,0.00192025658887,-0.00896729890467,0.00725246842672,0.0030323194719,-0.51378838087,0.415535831903,0.173739107875,0.173739107875
1786181239.125533581,5.069925785,-0.0087419400663,-0.0166741071204,-0.00587946774318,0.00154999919545,0.00173655635372,0.00272224294632,0.00451320251046,-0.00360815088964,-0.00153806620783,-0.999982123142,0.00070497166878,0.00252306456499,0.0166084664153,-0.0273500711082,0.0630119826907,-0.0578696750035,3.25515473406e-07,3.85688567799e-07,3.11537918363e-07,0.000259137191805,0.000304473360867,0.000249178235514,1.05174128356e-08,7.1808615824e-09,8.47235246788e-09,9.62637457467e-07,9.43091430299e-07,9.51836752602e-07,0.00992937500199,0.0099342420071,0.00992786765756,2.47583036897,-0.00901550227243,0.0072301189748,0.00304359304267,-0.516550230401,0.414255302633,0.174385035901,0.174385035901
1786181239.129611731,5.074003935,-0.00883062871924,-0.0167565426302,-0.00580083034751,-0.000930834338413,-0.00026064437799,0.00409278497466,0.00453042153933,-0.00360163799824,-0.00154884214012,-0.999982052125,0.000807682403575,0.00259241350568,0.0165959976219,-0.0260626831075,0.0640815498664,-0.0587988024543,2.981243527e-07,3.51406643724e-07,2.83763204762e-07,0.000215644437138,0.000252601167516,0.00020669253664,1.00231088185e-08,6.97980657283e-09,7.99825382003e-09,9.54382541926e-07,9.32022774323e-07,9.40485340463e-07,0.00991204263817,0.00991837636899,0.00990994267083,1.94303853182,-0.00904988294297,0.00721724318443,0.0030650794333,-0.518520097719,0.413517574187,0.1756161154,0.1756161154
1786181239.135507107,5.079899311,-0.00890212276002,-0.016819336329,-0.0057292349186,-0.00205715276999,-0.00151459633608,0.00493289026643,0.00455372658856,-0.00359652321901,-0.00156004461378,-0.999981947265,0.000909388630784,0.00266110092473,0.0165852724262,-0.024966077161,0.0649595643261,-0.0595923722144,2.9334589551e-07,3.44370985847e-07,2.78122151566e-07,0.000181465488466,0.000211792429455,0.000173647285361,9.80382149539e-09,7.0025541656e-09,7.79540378932e-09,9.44603505068e-07,9.18895189119e-07,9.27365327586e-07,0.0098878870541,0.00989667419217,0.00988496337765,1.53722939169,-0.00909642898228,0.00720718701144,0.0030873628231,-0.521186989325,0.412941397917,0.176892859589,0.176892859589
1786181239.139592171,5.083984375,-0.00895261579398,-0.0168640256607,-0.00567811935888,-0.00218032762801,-0.00223718709458,0.00547641518146,0.00457838346141,-0.00359137423303,-0.0015658812451,-0.999981844061,0.00100441559204,0.00272436303133,0.0165759147291,-0.0241546641572,0.065586379986,-0.0601785820417,2.7068181879e-07,3.1698127909e-07,2.55921715568e-07,0.000155372406777,0.000180832936567,0.000148579475101,9.45176404178e-09,6.85623589806e-09,7.46980008981e-09,9.34301999927e-07,9.05118406782e-07,9.13879637976e-07,0.0098620618222,0.00987369695445,0.0098582755409,1.22967660742,-0.00914571769551,0.00719701859669,0.00309890546988,-0.524011024571,0.412358790668,0.177554204534,0.177554204534
1786181239.145498991,5.089891195,-0.0089918045753,-0.0168998655717,-0.00562651256491,-0.00231270784586,-0.00272029810761,0.00575868202358,0.00459910044963,-0.00358260946574,-0.00156882729608,-0.999981775817,0.00109768674797,0.00278571462045,0.0165676770537,-0.0235482283853,0.0660208103653,-0.060617626836,2.66688233809e-07,3.11636905663e-07,2.51670937537e-07,0.000135232718047,0.000156675631218,0.000129371652902,9.35972680855e-09,6.93262283528e-09,7.39216811414e-09,9.22467558519e-07,8.8940877148e-07,8.98652543883e-07,0.00982673476027,0.00984252019898,0.00982164772919,1.00136459817,-0.0091871582946,0.00717958041993,0.00310472885556,-0.526385395999,0.411359656737,0.177887859956,0.177887859956
1786181239.149726391,5.094118595,-0.00901730128834,-0.0169226651557,-0.00559110198477,-0.00280975825218,-0.00304696826706,0.00591691863597,0.00461058690085,-0.00357177335366,-0.00156765140391,-0.99998176353,0.00118425331118,0.00284158867805,0.0165609639279,-0.0231692124214,0.0662636570919,-0.0609017551499,2.48877253127e-07,2.90429505704e-07,2.34530061654e-07,0.000119074618144,0.000137419096489,0.000113991800852,9.1149897528e-09,6.83280869119e-09,7.17050784554e-09,9.10132031439e-07,8.73201650223e-07,8.83094650954e-07,0.00978836418454,0.00980880113869,0.00978181789263,0.810892136381,-0.00921017320271,0.00715793314414,0.00310239414144,-0.5277040531,0.410119359196,0.177754090691,0.177754090691
1786181239.155496120,5.099888324,-0.00903998700488,-0.0169417227533,-0.00555261687913,-0.0034227776313,-0.00308531488463,0.00606959500223,0.00462462001646,-0.00356698993294,-0.00156712018938,-0.999981716636,0.00126756809806,0.00289450215088,0.0165552739883,-0.0230270987811,0.0663051363158,-0.0610249767757,2.44602062235e-07,2.85043807545e-07,2.30315192829e-07,0.000107043725031,0.000122788673128,0.000102629628632,9.09000621758e-09,6.92349938347e-09,7.15411872136e-09,8.9641384419e-07,8.55403289562e-07,8.66039990831e-07,0.00973805371468,0.00976474077748,0.00972943283064,0.666186771848,-0.00923825856017,0.00714840498359,0.00310127533616,-0.529313225548,0.40957343581,0.17768998787,0.17768998787
1786181239.159712553,5.104104757,-0.00905439392473,-0.0169506273181,-0.00552692906547,-0.00395182557643,-0.00290839689559,0.00622706327169,0.00463889372503,-0.00356823504246,-0.00156784468259,-0.999981644945,0.0013443850333,0.00294201030729,0.0165511709089,-0.0230680276806,0.066201953285,-0.0610179166038,2.29772241976e-07,2.67510499818e-07,2.16204793832e-07,9.68762428594e-05,0.000110558518897,9.30114770307e-05,8.90412929262e-09,6.83896290492e-09,6.9863837455e-09,8.82336675443e-07,8.37399968005e-07,8.48849692991e-07,0.00968371748334,0.00971722898401,0.00967279292249,0.545945518927,-0.00926679783653,0.00715094616936,0.00310261078799,-0.530948405634,0.40971903503,0.177766503624,0.177766503624
1786181239.165497780,5.109889984,-0.0090698199986,-0.0169574625531,-0.00549529618414,-0.00378365072273,-0.0026791646373,0.00624396676162,0.00466233865786,-0.00357038977353,-0.00156862649773,-0.999981526992,0.00141739889881,0.00298529047434,0.0165476094385,-0.023343454089,0.0658915094163,-0.0608411061759,2.26787527726e-07,2.63702211408e-07,2.13362714184e-07,8.98565139783e-05,0.000101783784833,8.6454306933e-05,8.93660049864e-09,6.94738939551e-09,7.01967701539e-09,8.66988726632e-07,8.18074993867e-07,8.3034517224e-07,0.00961387785448,0.00965622715469,0.00959982763489,0.448170036666,-0.00931367691633,0.00715533562862,0.00310398675255,-0.533634379054,0.409970532519,0.177845340586,0.177845340586
1786181239.169885635,5.114277839,-0.00907497575,-0.0169568371416,-0.00547459657602,-0.00297777432538,-0.00248924433509,0.00610999986043,0.00468721426891,-0.00357029895622,-0.00156919424087,-0.999981410136,0.00148424103064,0.00302339151875,0.016545562718,-0.0237608129199,0.065454305581,-0.0605620829885,2.15389656068e-07,2.50219346586e-07,2.02596116119e-07,8.34836352335e-05,9.39826858169e-05,8.04628241491e-05,8.80981289011e-09,6.88871697346e-09,6.90380189704e-09,8.51342128171e-07,7.98704875106e-07,8.11789458766e-07,0.00953779027707,0.00958976628647,0.00952028273998,0.366922968806,-0.00936342579089,0.00715523652374,0.00310494509816,-0.536484779602,0.409964854228,0.177900249744,0.177900249744
1786181239.175645351,5.120037555,-0.00907669000149,-0.0169551267718,-0.0054489224466,-0.00212224718631,-0.00229276872167,0.0059268071865,0.00471557507989,-0.00357001177853,-0.00155747239875,-0.999981296149,0.00154592466155,0.00305692604926,0.0165447071085,-0.0243980794741,0.0648049158007,-0.0601141274794,2.13191252901e-07,2.47313071802e-07,2.00579685439e-07,7.95554032507e-05,8.88384182988e-05,7.68491125798e-05,8.87311592591e-09,6.99786127479e-09,6.96068559535e-09,8.34612238931e-07,7.78349298696e-07,7.92191022993e-07,0.00944281931963,0.00950676940046,0.00942087740992,0.294101582534,-0.00942023379821,0.00715463980669,0.00308130095844,-0.539739638664,0.40993066486,0.176545540328,0.176545540328
1786181239.179583073,5.123975277,-0.00907030761845,-0.016947884739,-0.00543547780411,-0.00160521624701,-0.00211026269325,0.00575040377703,0.00473535586497,-0.00356811794169,-0.00154105673795,-0.999981234866,0.00160111174203,0.00308594829488,0.0165443882907,-0.0251166241583,0.0640912097953,-0.0596066249123,2.01308845889e-07,2.33330235603e-07,1.89391653224e-07,7.51867028368e-05,8.34791070882e-05,7.27402828231e-05,8.7127527686e-09,6.88547521599e-09,6.81177023204e-09,8.18036873076e-07,7.58549199284e-07,7.73102697464e-07,0.00934470636931,0.00942091406292,0.00931820994188,0.239994555128,-0.00945991961455,0.00715075781528,0.00304834567985,-0.542013468447,0.409708243135,0.174657341952,0.174657341952
1786181239.185513973,5.129906177,-0.00906357396679,-0.0169412810904,-0.00541282835807,-0.00170102989677,-0.00183317483638,0.00573188666689,0.00476183134048,-0.0035685148716,-0.00152561305657,-0.999981131406,0.0016519021424,0.00311074290393,0.0165456440062,-0.0260973751566,0.0631565975595,-0.0589193606134,2.01420526909e-07,2.33035904555e-07,1.89613168556e-07,7.35155443324e-05,8.09698983543e-05,7.12736646275e-05,8.82289319179e-09,7.01797429816e-09,6.90790885518e-09,8.00438393886e-07,7.37894177034e-07,7.53056569924e-07,0.00922213530983,0.00931346958946,0.00918988951816,0.196053909676,-0.00951298137889,0.00715148546043,0.0030172649437,-0.545053683597,0.409749934132,0.172876546947,0.172876546947
1786181239.189687967,5.134080171,-0.00905483210715,-0.0169300132626,-0.00540033413519,-0.00226059508765,-0.00149722476973,0.00580700933373,0.00478146640284,-0.0035695331678,-0.00152131796838,-0.999981040622,0.00169702020873,0.00313206277921,0.0165475571162,-0.0271658773145,0.0621675636461,-0.058179607112,1.92577027549e-07,2.22564472256e-07,1.81320934923e-07,7.08298428347e-05,7.75889577122e-05,6.87591954263e-05,8.70637951493e-09,6.93089522355e-09,6.79677901034e-09,7.83016001522e-07,7.17827348523e-07,7.33525549724e-07,0.00909389108512,0.0092007749324,0.00905573572914,0.161308616861,-0.00955228038118,0.00715354025621,0.00300852456028,-0.547305350567,0.409867665258,0.172375759866,0.172375759866
1786181239.195661783,5.140053987,-0.00905056081306,-0.0169181952649,-0.00537892012779,-0.00266335281092,-0.00118853745558,0.00566284151711,0.00480080536571,-0.00357371577251,-0.00152144763884,-0.999980932828,0.00173714242327,0.00314967975075,0.0165506464808,-0.028491096371,0.0609639284909,-0.0572681894789,1.93760253968e-07,2.23442221956e-07,1.82586888827e-07,7.04623321422e-05,7.66534736885e-05,6.85143861004e-05,8.83256262832e-09,7.06202697549e-09,6.90337510275e-09,7.64747192484e-07,6.97151834451e-07,7.13261433417e-07,0.00893736276293,0.00906280715009,0.00889206274278,0.130350110776,-0.00959094622447,0.00716196483885,0.00300860553027,-0.549520740199,0.410350358287,0.172380399104,0.172380399104
1786181239.199709654,5.144101858,-0.00904274162775,-0.0169033932274,-0.00536909044424,-0.00253274515746,-0.000952193530637,0.00530222671903,0.00481043817783,-0.00357743931426,-0.00152571889238,-0.999980866714,0.0017721445572,0.00316352601749,0.0165538977766,-0.0298270709196,0.0597481718594,-0.0563538365138,1.85568122302e-07,2.13762228876e-07,1.74904866197e-07,6.85353672206e-05,7.4250405573e-05,6.6693406892e-05,8.70391104013e-09,6.95261621502e-09,6.77968776859e-09,7.46897230419e-07,6.7732891062e-07,6.93776001914e-07,0.00877755076831,0.00892142591594,0.00872520444956,0.105448555458,-0.00961017085128,0.00716948190516,0.00301704341632,-0.550622230178,0.410781054461,0.172863854363,0.172863854363
1786181239.205515146,5.14990735,-0.00903634123751,-0.016887995449,-0.00535224397444,-0.00181640137648,-0.000606748553817,0.0049690906434,0.00480688934893,-0.00357737853983,-0.00152723802795,-0.999980881678,0.00180232436475,0.00317428586961,0.0165576735122,-0.031339741148,0.0583593596879,-0.0553081737048,1.86872994868e-07,2.14757605429e-07,1.76292929339e-07,6.87995898917e-05,7.41559559332e-05,6.70178658597e-05,8.81319894263e-09,7.05709048043e-09,6.86868864681e-09,7.28484666223e-07,6.57224600039e-07,6.73885752596e-07,0.0085893021844,0.00875417442194,0.00852888939767,0.0851633608884,-0.00960306227073,0.00716936423828,0.00302010774093,-0.550214938514,0.410774312645,0.17303942723,0.17303942723
1786181239.209908247,5.154300451,-0.00902379093681,-0.0168705778317,-0.00534350223216,-0.000738842378444,-0.000200446810242,0.00476071542744,0.00479286891118,-0.0035726578506,-0.0015247284888,-0.999980969682,0.00182808229131,0.00318205591095,0.0165618464537,-0.0328413115636,0.056962030533,-0.0542505347588,1.81508002402e-07,2.08311351369e-07,1.71292817894e-07,6.77515344004e-05,7.28086276622e-05,6.60207380207e-05,8.73187717955e-09,6.9836803939e-09,6.7865923531e-09,7.10425376264e-07,6.37858497371e-07,6.54657316887e-07,0.0083941201975,0.00857991049732,0.00832574357229,0.0689943619869,-0.00957505246582,0.00715985654424,0.00301523423822,-0.548610094908,0.410229561904,0.172760196094,0.172760196094
1786181239.215296030,5.159688234,-0.00900693725059,-0.0168513458593,-0.00533131205456,0.000290980000305,0.00017810462904,0.0044962809135,0.00477765002809,-0.00356723296321,-0.00152164352802,-0.999981066576,0.00184998764281,0.00318732180109,0.0165669275604,-0.0344293175122,0.0554597707108,-0.0531168255508,1.81595674719e-07,2.07965685148e-07,1.71505031464e-07,6.79721423069e-05,7.28274882454e-05,6.62570195776e-05,8.78519696272e-09,7.02986596286e-09,6.82427336848e-09,6.92207932641e-07,6.18639781785e-07,6.3547413895e-07,0.008176416647,0.00838446838059,0.00809959578124,0.057913424038,-0.00954465184287,0.00714893150056,0.00300922489261,-0.546868267518,0.40960360301,0.172415885953,0.172415885953
1786181239.219785929,5.164178133,-0.0089873304139,-0.0168315391689,-0.00532409566199,0.000732598303153,0.000423954690138,0.00416440302627,0.00477097573105,-0.00356167116466,-0.00152143008157,-0.999981118592,0.00186808927248,0.00318992471441,0.0165716528101,-0.0360013370327,0.0539676234465,-0.0519952991497,1.77696402502e-07,2.03223458501e-07,1.67883447796e-07,6.73095177192e-05,7.20051922119e-05,6.56042744936e-05,8.71790640111e-09,6.96501084362e-09,6.75498200087e-09,6.74390490437e-07,6.00157232417e-07,6.1696081148e-07,0.0079517062997,0.00818151716729,0.00786673403375,0.0473111252357,-0.0095313207386,0.00713778585172,0.00300889860466,-0.546104451508,0.408965004372,0.17239719103,0.17239719103
1786181239.225512743,5.169904947,-0.00893243736635,-0.0169189980758,-0.00527082121042,0.00129535789159,-0.000871833671253,0.00451841893518,0.00477830927648,-0.00356529957392,-0.00152152310241,-0.999981070504,0.00203230847556,0.00311270433444,0.0165898962977,-0.0405951399906,0.0614232627259,-0.0547598937795,1.79723750779e-07,2.04966722942e-07,1.69853334036e-07,6.79287550812e-05,7.25398006451e-05,6.61777609935e-05,8.80111286083e-09,6.95247026237e-09,6.88358148303e-09,6.56090975266e-07,5.79251009698e-07,5.99944522337e-07,0.00769687034889,0.00794909207145,0.00760257567261,2.12908901159,-0.00954597692528,0.00714506557989,0.00300899774121,-0.546944189148,0.409382102072,0.172402871136,0.172402871136
1786181239.229659081,5.174051285,-0.00888275015046,-0.0169964844226,-0.00522829769006,0.00176067741438,-0.00190987201393,0.00493012953594,0.00478463534586,-0.00357273329261,-0.00152002362523,-0.999981016005,0.00217889794705,0.00304347693476,0.0166072441673,-0.0447100066199,0.0677500939891,-0.0570190680391,1.74423663615e-07,1.98682014438e-07,1.64794240712e-07,6.68356635297e-05,7.13615101725e-05,6.50599273161e-05,8.67420576014e-09,6.76586276833e-09,6.81765774028e-09,6.38517785676e-07,5.59911893204e-07,5.83549882843e-07,0.00744535926393,0.00771824036516,0.00734284997309,1.74911957297,-0.00955861831248,0.00715993762844,0.00300588266015,-0.547668487281,0.410234207686,0.172224390138,0.172224390138
1786181239.235518694,5.179910898,-0.00883062040893,-0.0170705213539,-0.00518002960556,0.0023917867898,-0.00284111062972,0.00529416087562,0.00479895991188,-0.00357861996444,-0.00152169798622,-0.999980923767,0.00231091536162,0.00298043407581,0.0166243248222,-0.0486742196853,0.0733237110417,-0.0588998266238,1.77767619804e-07,2.01975507701e-07,1.68020822404e-07,6.7582468964e-05,7.21441912929e-05,6.5737805144e-05,8.77293383877e-09,6.78578005294e-09,6.94683719599e-09,6.20829560597e-07,5.41033270164e-07,5.66946444166e-07,0.00716728826886,0.00746117243149,0.00705666317311,1.40306504991,-0.00958723899365,0.00717177000995,0.00300907253365,-0.549308331519,0.410912153209,0.172407156427,0.172407156427
1786181239.239763260,5.184155464,-0.00878382790828,-0.0171332409611,-0.00514288691121,0.00315087984991,-0.00362779747967,0.00556575287117,0.00482093704091,-0.00358296779739,-0.00152482374232,-0.999980797726,0.00242803777139,0.00292431517638,0.0166401802247,-0.0521651294489,0.0779137734151,-0.0603514594799,1.73419641662e-07,1.96871801137e-07,1.63863778844e-07,6.64946449789e-05,7.10581165565e-05,6.46118691449e-05,8.65668369308e-09,6.62729072585e-09,6.8781739881e-09,6.03865587043e-07,5.23474766553e-07,5.5101672807e-07,0.00689473622444,0.00720728219325,0.00677721095875,1.13898882083,-0.0096311593316,0.00718056185641,0.0030151246987,-0.551824781519,0.411415888905,0.172753919941,0.172753919941
1786181239.245504856,5.18989706,-0.00873197702244,-0.0171952365547,-0.00509997139782,0.00393662145375,-0.0042690341615,0.00579131903834,0.004836318205,-0.00358677340201,-0.00152654931616,-0.999980707179,0.00253185884994,0.00287187028526,0.01665480683,-0.0553981740656,0.0817318466557,-0.0614432021369,1.76586781247e-07,2.00080349699e-07,1.6690339623e-07,6.69224528428e-05,7.15973290625e-05,6.49612287909e-05,8.7350353778e-09,6.64373748417e-09,6.97867913982e-09,5.86937634866e-07,5.06375065549e-07,5.35075254101e-07,0.00660162466837,0.00693197561787,0.0064777047075,0.903643021098,-0.00966189896439,0.00718823606597,0.00301842873964,-0.553586032742,0.411855588724,0.172943227542,0.172943227542
