time_s,rx_m,ry_m,rz_m,rtheta_x_rad,rtheta_y_rad,rtheta_z_rad,nis
1.756993794399999942e+01,1.705436490281897824e-03,3.364500946059743869e-04,4.497149216917146336e-04,1.365666037881137381e-04,-1.643038122456017534e-04,-2.284681634161637477e-04,2.516210503546124411e+00
1.766991877499999930e+01,3.257375974856126233e-04,1.219223783543461198e-03,-9.835880037469706995e-04,-4.477053695175358295e-04,-2.186870412839348908e-04,-4.113890812018002898e-04,4.616461504580859021e+00
1.776991438800000012e+01,-1.555390500448030483e-04,3.026653449284912034e-03,-2.153669487224845087e-03,5.143393510919037556e-04,-1.268384139966449568e-04,-4.184369427432726649e-04,9.519989868887609674e+00
1.786992239900000001e+01,-2.142396300261672701e-03,3.085905728263671488e-03,-1.252831088913708250e-03,2.279411079158046342e-04,-2.889390371755435201e-05,-8.100176096099207369e-05,6.989607585069486539e+00
1.796991014500000006e+01,-3.192019920931416996e-03,9.839679144149574702e-04,1.184369143838019407e-03,-1.223599686663005446e-04,5.507064566187649165e-04,7.251435496977586719e-05,9.806205456499922590e+00
1.806991744000000111e+01,-3.867753035200968692e-03,-1.351235210626086994e-03,-2.043831735066151470e-04,7.426291093541664227e-04,6.222251417919484216e-04,-3.774324441690627232e-04,1.737150391858769538e+01
1.816994547799999893e+01,-2.285631265892923772e-03,-2.678689120047657302e-03,-7.565155982485393879e-04,-6.179794950478123680e-04,1.640814388855909862e-04,-3.554133760776600690e-04,9.804626042881910308e+00
1.826991820299999958e+01,9.836000420041131342e-04,-1.604872111685497899e-03,-7.500342891023255298e-04,-9.949812149091302391e-04,4.882560908488214760e-04,1.391430300759700543e-04,1.105383079595763718e+01
1.837000226900000044e+01,3.294843978115224656e-03,-1.057615261794309786e-03,1.775226836463934983e-03,-9.905797560991387064e-04,-2.126251616156139899e-04,-1.661294151687906168e-04,1.446044986114527475e+01
1.846993112499999867e+01,3.715819966003196251e-03,-5.346932997347848826e-04,8.478374429617954386e-04,-4.451922457327281814e-04,-1.562458716257400553e-05,1.045648848440171866e-04,8.596996412369962925e+00
1.856992292400000011e+01,3.604163162221842368e-03,-1.158560861320746815e-04,6.852772714980156707e-04,-6.242000672984543462e-04,-4.312105381987675753e-04,2.726416801634225532e-04,1.196002055970732592e+01
1.866991782199999861e+01,2.199555016580336669e-03,5.110756433204834137e-04,-9.703946292877792951e-04,2.960510655459854435e-04,3.622883857510848273e-04,-6.072370134704536482e-04,8.475418605394285265e+00
1.876991820299999958e+01,3.224989652272809704e-04,1.714256260571575541e-03,-8.169784750283581171e-04,-3.035098771364380102e-04,8.844837217333052900e-05,-1.126263404647170630e-04,2.146525163466534103e+00
1.886992764400000056e+01,-1.261287571320646866e-03,2.895312101728695492e-03,-4.161715787439901337e-04,2.249040831434075778e-04,5.733773460895816038e-04,-3.770012858139977583e-04,9.504431945871491649e+00
